DATA_YEAR,STATE_ABBR,STATE_NAME,BIAS_GROUP,BIAS_TYPE,SUM_VICTIM_COUNT
2007,SD,South Dakota,Race_Other,Race,16
2007,SD,South Dakota,Gender,Gender,1
2007,SD,South Dakota,Race_Anti-Hispanic,Race,3
2007,SD,South Dakota,Race_Anti-Jewish,Race,2
2007,TN,Tennessee,Race_Anti-African American,Race,108
2007,TN,Tennessee,Race_Anti-Hispanic,Race,43
2007,TN,Tennessee,Gender,Gender,54
2007,TN,Tennessee,Race_Anti-Jewish,Race,11
2007,TN,Tennessee,Race_Other,Race,50
2007,TN,Tennessee,Religion,Religion,24
2007,TN,Tennessee,Race_Anti-American Indian,Race,1
2007,TN,Tennessee,Disability,Disability,4
2007,TN,Tennessee,Race_Anti-Asian,Race,6
2007,TX,Texas,Gender,Gender,56
2007,TX,Texas,Race_Anti-African American,Race,127
2007,TX,Texas,Race_Other,Race,52
2007,TX,Texas,Race_Anti-Hispanic,Race,43
2007,TX,Texas,Race_Anti-Jewish,Race,13
2007,TX,Texas,Race_Anti-Asian,Race,6
2007,TX,Texas,Religion,Religion,10
2007,TX,Texas,Race_Anti-American Indian,Race,1
2007,UT,Utah,Race_Other,Race,18
2007,UT,Utah,Gender,Gender,9
2007,UT,Utah,Religion,Religion,17
2007,UT,Utah,Race_Anti-Hispanic,Race,14
2007,UT,Utah,Race_Anti-African American,Race,9
2007,UT,Utah,Race_Anti-Asian,Race,1
2007,UT,Utah,Race_Anti-American Indian,Race,2
2007,VA,Virginia,Race_Anti-Hispanic,Race,28
2007,VA,Virginia,Race_Anti-Jewish,Race,30
2007,VA,Virginia,Race_Anti-African American,Race,134
2007,VA,Virginia,Race_Other,Race,91
2007,VA,Virginia,Gender,Gender,37
2007,VA,Virginia,Religion,Religion,27
2007,VA,Virginia,Race_Anti-Asian,Race,7
2007,VA,Virginia,Disability,Disability,6
2007,VT,Vermont,Race_Anti-African American,Race,10
2007,VT,Vermont,Gender,Gender,8
2007,VT,Vermont,Race_Anti-Jewish,Race,11
2007,VT,Vermont,Race_Other,Race,1
2007,VT,Vermont,Religion,Religion,1
2007,WA,Washington,Race_Anti-Hispanic,Race,20
2007,WA,Washington,Race_Other,Race,47
2007,WA,Washington,Gender,Gender,43
2007,WA,Washington,Race_Anti-Jewish,Race,6
2007,WA,Washington,Race_Anti-Asian,Race,14
2007,WA,Washington,Religion,Religion,15
2007,WA,Washington,Race_Anti-African American,Race,104
2007,WA,Washington,Disability,Disability,1
2007,WA,Washington,Race_Anti-American Indian,Race,1
2007,WI,Wisconsin,Race_Anti-American Indian,Race,1
2007,WI,Wisconsin,Race_Anti-African American,Race,20
2007,WI,Wisconsin,Race_Other,Race,35
2007,WI,Wisconsin,Race_Anti-Hispanic,Race,6
2007,WI,Wisconsin,Gender,Gender,11
2007,WI,Wisconsin,Race_Anti-Jewish,Race,2
2007,WI,Wisconsin,Religion,Religion,4
2007,WI,Wisconsin,Race_Anti-Asian,Race,2
2007,WV,West Virginia,Race_Anti-African American,Race,26
2007,WV,West Virginia,Gender,Gender,11
2007,WV,West Virginia,Race_Other,Race,9
2007,WV,West Virginia,Race_Anti-Hispanic,Race,1
2007,WV,West Virginia,Race_Anti-Jewish,Race,1
2007,WV,West Virginia,Religion,Religion,1
2007,WY,Wyoming,Race_Anti-African American,Race,8
2007,WY,Wyoming,Race_Other,Race,2
2007,WY,Wyoming,Race_Anti-Asian,Race,2
2007,WY,Wyoming,Gender,Gender,6
2007,WY,Wyoming,Race_Anti-Jewish,Race,5
2008,AK,Alaska,Gender,Gender,1
2008,AK,Alaska,Race_Anti-African American,Race,2
2008,AK,Alaska,Race_Other,Race,3
2008,AK,Alaska,Race_Anti-Jewish,Race,1
2008,AK,Alaska,Religion,Religion,1
2008,AK,Alaska,Race_Anti-Asian,Race,1
2008,AL,Alabama,Race_Anti-Hispanic,Race,1
2008,AL,Alabama,Gender,Gender,3
2008,AL,Alabama,Race_Anti-African American,Race,5
2008,AL,Alabama,Race_Other,Race,1
2008,AL,Alabama,Religion,Religion,2
2008,AR,Arkansas,Race_Other,Race,29
2008,AR,Arkansas,Race_Anti-African American,Race,52
2008,AR,Arkansas,Gender,Gender,23
2008,AR,Arkansas,Religion,Religion,3
2008,AR,Arkansas,Race_Anti-Hispanic,Race,6
2008,AZ,Arizona,Race_Anti-Hispanic,Race,62
2008,AZ,Arizona,Gender,Gender,40
2008,AZ,Arizona,Race_Anti-American Indian,Race,4
2008,AZ,Arizona,Religion,Religion,17
2008,AZ,Arizona,Race_Other,Race,30
2008,AZ,Arizona,Race_Anti-African American,Race,67
2008,AZ,Arizona,Race_Anti-Jewish,Race,27
2008,AZ,Arizona,Race_Anti-Asian,Race,4
2008,CA,California,Gender,Gender,447
2008,CA,California,Race_Anti-Jewish,Race,201
2008,CA,California,Race_Anti-African American,Race,594
2008,CA,California,Race_Anti-Asian,Race,47
2008,CA,California,Race_Other,Race,201
2008,CA,California,Race_Anti-Hispanic,Race,199
2008,CA,California,Religion,Religion,128
2008,CA,California,Disability,Disability,4
2008,CA,California,Race_Anti-American Indian,Race,1
2008,CO,Colorado,Race_Anti-African American,Race,70
2008,CO,Colorado,Gender,Gender,30
2008,CO,Colorado,Race_Other,Race,42
2008,CO,Colorado,Race_Anti-Hispanic,Race,34
2008,CO,Colorado,Race_Anti-Jewish,Race,18
2008,CO,Colorado,Religion,Religion,15
2008,CO,Colorado,Race_Anti-Asian,Race,5
2008,CO,Colorado,Race_Anti-American Indian,Race,2
2008,CO,Colorado,Disability,Disability,2
2008,CT,Connecticut,Race_Anti-Jewish,Race,21
2008,CT,Connecticut,Race_Anti-Hispanic,Race,21
2008,CT,Connecticut,Race_Anti-African American,Race,89
2008,CT,Connecticut,Race_Other,Race,40
2008,CT,Connecticut,Gender,Gender,26
2008,CT,Connecticut,Religion,Religion,13
2008,CT,Connecticut,Race_Anti-Asian,Race,4
2008,CT,Connecticut,Race_Anti-American Indian,Race,3
2008,DC,District of Columbia,Gender,Gender,36
2008,DC,District of Columbia,Race_Other,Race,6
2008,DC,District of Columbia,Race_Anti-Asian,Race,1
2008,DC,District of Columbia,Race_Anti-African American,Race,3
2008,DC,District of Columbia,Race_Anti-Hispanic,Race,1
2008,DC,District of Columbia,Religion,Religion,1
2008,DE,Delaware,Religion,Religion,5
2008,DE,Delaware,Race_Anti-African American,Race,44
2008,DE,Delaware,Race_Other,Race,9
2008,DE,Delaware,Race_Anti-Jewish,Race,11
2008,DE,Delaware,Gender,Gender,8
2008,DE,Delaware,Race_Anti-Hispanic,Race,15
2008,DE,Delaware,Disability,Disability,2
2008,FL,Florida,Race_Other,Race,38
2008,FL,Florida,Race_Anti-Jewish,Race,29
2008,FL,Florida,Gender,Gender,41
2008,FL,Florida,Race_Anti-African American,Race,61
2008,FL,Florida,Disability,Disability,1
2008,FL,Florida,Race_Anti-Hispanic,Race,15
2008,FL,Florida,Religion,Religion,9
2008,FL,Florida,Race_Anti-American Indian,Race,1
2008,GA,Georgia,Race_Anti-Asian,Race,1
2008,GA,Georgia,Race_Anti-African American,Race,1
2008,GA,Georgia,Religion,Religion,3
2008,GA,Georgia,Race_Other,Race,5
2008,GA,Georgia,Race_Anti-Hispanic,Race,1
2008,GA,Georgia,Gender,Gender,4
2008,IA,Iowa,Race_Anti-African American,Race,25
2008,IA,Iowa,Disability,Disability,1
2008,IA,Iowa,Race_Anti-Jewish,Race,3
2008,IA,Iowa,Gender,Gender,5
2008,IA,Iowa,Race_Anti-Hispanic,Race,2
2008,IA,Iowa,Race_Other,Race,2
2008,IA,Iowa,Religion,Religion,3
2008,ID,Idaho,Race_Anti-Hispanic,Race,6
2008,ID,Idaho,Race_Anti-African American,Race,17
2008,ID,Idaho,Race_Other,Race,15
2008,ID,Idaho,Race_Anti-Jewish,Race,2
2008,ID,Idaho,Gender,Gender,4
2008,ID,Idaho,Religion,Religion,1
2008,IL,Illinois,Race_Anti-African American,Race,62
2008,IL,Illinois,Race_Anti-Jewish,Race,15
2008,IL,Illinois,Race_Other,Race,21
2008,IL,Illinois,Gender,Gender,28
2008,IL,Illinois,Race_Anti-Hispanic,Race,12
2008,IL,Illinois,Religion,Religion,3
2008,IL,Illinois,Race_Anti-Asian,Race,2
2008,IL,Illinois,Disability,Disability,1
2008,IN,Indiana,Race_Anti-African American,Race,42
2008,IN,Indiana,Race_Anti-Hispanic,Race,4
2008,IN,Indiana,Religion,Religion,2
2008,IN,Indiana,Gender,Gender,14
2008,IN,Indiana,Race_Other,Race,6
2008,IN,Indiana,Race_Anti-Jewish,Race,1
2008,IN,Indiana,Race_Anti-American Indian,Race,1
2008,IN,Indiana,Race_Anti-Asian,Race,3
2008,IN,Indiana,Disability,Disability,3
2008,KS,Kansas,Race_Other,Race,25
2008,KS,Kansas,Race_Anti-African American,Race,58
2008,KS,Kansas,Gender,Gender,24
2008,KS,Kansas,Religion,Religion,10
2008,KS,Kansas,Race_Anti-American Indian,Race,2
2008,KS,Kansas,Race_Anti-Hispanic,Race,12
2008,KS,Kansas,Race_Anti-Jewish,Race,7
2008,KS,Kansas,Race_Anti-Asian,Race,2
2008,KY,Kentucky,Religion,Religion,3
2008,KY,Kentucky,Race_Anti-Jewish,Race,3
2008,KY,Kentucky,Race_Anti-Asian,Race,1
2008,KY,Kentucky,Race_Anti-African American,Race,54
2008,KY,Kentucky,Race_Other,Race,8
2008,KY,Kentucky,Gender,Gender,17
2008,KY,Kentucky,Race_Anti-Hispanic,Race,3
2008,KY,Kentucky,Disability,Disability,3
2008,LA,Louisiana,Religion,Religion,1
2008,LA,Louisiana,Race_Anti-African American,Race,34
2008,LA,Louisiana,Race_Other,Race,35
2008,LA,Louisiana,Gender,Gender,4
2008,LA,Louisiana,Race_Anti-Hispanic,Race,3
2008,MA,Massachusetts,Race_Anti-Jewish,Race,59
2008,MA,Massachusetts,Gender,Gender,85
2008,MA,Massachusetts,Race_Other,Race,67
2008,MA,Massachusetts,Race_Anti-Hispanic,Race,23
2008,MA,Massachusetts,Race_Anti-African American,Race,134
2008,MA,Massachusetts,Religion,Religion,15
2008,MA,Massachusetts,Disability,Disability,6
2008,MA,Massachusetts,Race_Anti-Asian,Race,19
2008,MD,Maryland,Race_Anti-African American,Race,60
2008,MD,Maryland,Gender,Gender,14
2008,MD,Maryland,Race_Anti-Jewish,Race,22
2008,MD,Maryland,Race_Anti-Hispanic,Race,9
2008,MD,Maryland,Race_Other,Race,3
2008,MD,Maryland,Religion,Religion,6
2008,MD,Maryland,Race_Anti-Asian,Race,1
2008,ME,Maine,Gender,Gender,23
2008,ME,Maine,Race_Other,Race,9
2008,ME,Maine,Race_Anti-Hispanic,Race,3
2008,ME,Maine,Race_Anti-Jewish,Race,7
2008,ME,Maine,Race_Anti-African American,Race,29
2008,ME,Maine,Race_Anti-Asian,Race,2
2008,ME,Maine,Religion,Religion,1
2008,MI,Michigan,Gender,Gender,80
2008,MI,Michigan,Race_Other,Race,238
2008,MI,Michigan,Race_Anti-African American,Race,264
2008,MI,Michigan,Race_Anti-Jewish,Race,35
2008,MI,Michigan,Religion,Religion,32
2008,MI,Michigan,Race_Anti-Hispanic,Race,29
2008,MI,Michigan,Race_Anti-American Indian,Race,3
2008,MI,Michigan,Disability,Disability,10
2008,MI,Michigan,Race_Anti-Asian,Race,8
2008,MN,Minnesota,Race_Anti-African American,Race,85
2008,MN,Minnesota,Race_Other,Race,31
2008,MN,Minnesota,Race_Anti-Jewish,Race,7
2008,MN,Minnesota,Gender,Gender,46
2008,MN,Minnesota,Religion,Religion,7
2008,MN,Minnesota,Race_Anti-Hispanic,Race,23
2008,MN,Minnesota,Disability,Disability,1
2008,MN,Minnesota,Race_Anti-American Indian,Race,3
2008,MN,Minnesota,Race_Anti-Asian,Race,11
2008,MO,Missouri,Race_Anti-African American,Race,76
2008,MO,Missouri,Gender,Gender,17
2008,MO,Missouri,Race_Other,Race,27
2008,MO,Missouri,Race_Anti-Hispanic,Race,11
2008,MO,Missouri,Religion,Religion,4
2008,MO,Missouri,Race_Anti-American Indian,Race,1
2008,MO,Missouri,Race_Anti-Jewish,Race,6
2008,MS,Mississippi,Race_Anti-African American,Race,5
2008,MT,Montana,Religion,Religion,4
2008,MT,Montana,Race_Other,Race,7
2008,MT,Montana,Gender,Gender,10
2008,MT,Montana,Race_Anti-African American,Race,7
2008,MT,Montana,Race_Anti-Hispanic,Race,3
2008,MT,Montana,Race_Anti-Jewish,Race,1
2008,MT,Montana,Disability,Disability,1
2008,NB,Nebraska,Religion,Religion,5
2008,NB,Nebraska,Race_Anti-African American,Race,46
2008,NB,Nebraska,Race_Anti-Hispanic,Race,6
2008,NB,Nebraska,Race_Other,Race,27
2008,NB,Nebraska,Gender,Gender,16
2008,NB,Nebraska,Race_Anti-Jewish,Race,6
2008,NB,Nebraska,Race_Anti-Asian,Race,1
2008,NC,North Carolina,Gender,Gender,18
2008,NC,North Carolina,Race_Anti-Hispanic,Race,14
2008,NC,North Carolina,Race_Other,Race,47
2008,NC,North Carolina,Race_Anti-African American,Race,100
2008,NC,North Carolina,Race_Anti-Jewish,Race,9
2008,NC,North Carolina,Religion,Religion,8
2008,NC,North Carolina,Disability,Disability,1
2008,ND,North Dakota,Race_Anti-African American,Race,7
2008,ND,North Dakota,Race_Other,Race,3
2008,ND,North Dakota,Gender,Gender,5
2008,ND,North Dakota,Race_Anti-American Indian,Race,4
2008,ND,North Dakota,Religion,Religion,1
2008,NH,New Hampshire,Race_Anti-African American,Race,73
2008,NH,New Hampshire,Gender,Gender,13
2008,NH,New Hampshire,Disability,Disability,1
2008,NH,New Hampshire,Race_Anti-Jewish,Race,3
2008,NH,New Hampshire,Race_Other,Race,3
2008,NH,New Hampshire,Religion,Religion,4
2008,NH,New Hampshire,Race_Anti-Asian,Race,1
2008,NJ,New Jersey,Religion,Religion,35
2008,NJ,New Jersey,Race_Anti-African American,Race,296
2008,NJ,New Jersey,Race_Anti-Jewish,Race,230
2008,NJ,New Jersey,Race_Other,Race,58
2008,NJ,New Jersey,Race_Anti-American Indian,Race,3
2008,NJ,New Jersey,Gender,Gender,82
2008,NJ,New Jersey,Race_Anti-Asian,Race,8
2008,NJ,New Jersey,Race_Anti-Hispanic,Race,30
2008,NJ,New Jersey,Disability,Disability,2
2008,NM,New Mexico,Race_Anti-African American,Race,3
2008,NM,New Mexico,Gender,Gender,4
2008,NM,New Mexico,Race_Anti-American Indian,Race,1
2008,NM,New Mexico,Race_Anti-Hispanic,Race,2
2008,NV,Nevada,Race_Anti-Jewish,Race,17
2008,NV,Nevada,Race_Anti-Asian,Race,3
2008,NV,Nevada,Race_Anti-African American,Race,45
2008,NV,Nevada,Race_Anti-Hispanic,Race,24
2008,NV,Nevada,Gender,Gender,16
2008,NV,Nevada,Race_Other,Race,7
2008,NV,Nevada,Religion,Religion,7
2008,NY,New York,Race_Anti-African American,Race,171
2008,NY,New York,Race_Other,Race,75
2008,NY,New York,Religion,Religion,51
2008,NY,New York,Race_Anti-Hispanic,Race,26
2008,NY,New York,Gender,Gender,94
2008,NY,New York,Race_Anti-Jewish,Race,282
2008,NY,New York,Race_Anti-American Indian,Race,2
2008,NY,New York,Race_Anti-Asian,Race,6
2008,NY,New York,Disability,Disability,1
2008,OH,Ohio,Race_Anti-African American,Race,161
2008,OH,Ohio,Gender,Gender,77
2008,OH,Ohio,Race_Anti-Hispanic,Race,43
2008,OH,Ohio,Disability,Disability,30
2008,OH,Ohio,Religion,Religion,21
2008,OH,Ohio,Race_Anti-Jewish,Race,13
2008,OH,Ohio,Race_Other,Race,101
2008,OH,Ohio,Race_Anti-Asian,Race,2
2008,OH,Ohio,Race_Anti-American Indian,Race,2
2008,OK,Oklahoma,Gender,Gender,7
2008,OK,Oklahoma,Race_Other,Race,7
2008,OK,Oklahoma,Race_Anti-African American,Race,49
2008,OK,Oklahoma,Race_Anti-Hispanic,Race,6
2008,OK,Oklahoma,Religion,Religion,3
2008,OK,Oklahoma,Race_Anti-Jewish,Race,1
2008,OK,Oklahoma,Race_Anti-American Indian,Race,1
2008,OR,Oregon,Race_Anti-African American,Race,74
2008,OR,Oregon,Religion,Religion,22
2008,OR,Oregon,Race_Anti-Hispanic,Race,20
2008,OR,Oregon,Race_Other,Race,28
2008,OR,Oregon,Disability,Disability,2
2008,OR,Oregon,Gender,Gender,51
2008,OR,Oregon,Race_Anti-Jewish,Race,27
2008,OR,Oregon,Race_Anti-Asian,Race,3
2008,OR,Oregon,Race_Anti-American Indian,Race,1
2008,PA,Pennsylvania,Race_Anti-African American,Race,42
2008,PA,Pennsylvania,Race_Anti-Hispanic,Race,5
2008,PA,Pennsylvania,Religion,Religion,6
2008,PA,Pennsylvania,Race_Other,Race,14
2008,PA,Pennsylvania,Race_Anti-Jewish,Race,9
2008,PA,Pennsylvania,Gender,Gender,11
2008,PA,Pennsylvania,Race_Anti-Asian,Race,1
2008,RI,Rhode Island,Race_Anti-African American,Race,4
2008,RI,Rhode Island,Gender,Gender,12
2008,RI,Rhode Island,Race_Anti-Jewish,Race,3
2008,RI,Rhode Island,Religion,Religion,9
2008,RI,Rhode Island,Race_Other,Race,7
2008,RI,Rhode Island,Race_Anti-Hispanic,Race,1
2008,RI,Rhode Island,Race_Anti-American Indian,Race,1
2008,SC,South Carolina,Religion,Religion,23
2008,SC,South Carolina,Race_Anti-African American,Race,75
2008,SC,South Carolina,Race_Other,Race,41
2008,SC,South Carolina,Gender,Gender,33
2008,SC,South Carolina,Race_Anti-Hispanic,Race,10
2008,SC,South Carolina,Disability,Disability,5
2008,SC,South Carolina,Race_Anti-Jewish,Race,6
2008,SC,South Carolina,Race_Anti-Asian,Race,1
2008,SD,South Dakota,Race_Anti-American Indian,Race,15
2008,SD,South Dakota,Race_Other,Race,13
2008,SD,South Dakota,Race_Anti-Hispanic,Race,6
2008,SD,South Dakota,Disability,Disability,1
2008,SD,South Dakota,Gender,Gender,7
2008,SD,South Dakota,Race_Anti-African American,Race,5
2008,SD,South Dakota,Race_Anti-Jewish,Race,3
2008,SD,South Dakota,Religion,Religion,7
2008,TN,Tennessee,Gender,Gender,65
2008,TN,Tennessee,Religion,Religion,36
2008,TN,Tennessee,Race_Anti-African American,Race,117
2008,TN,Tennessee,Disability,Disability,9
2008,TN,Tennessee,Race_Other,Race,64
2008,TN,Tennessee,Race_Anti-Hispanic,Race,21
2008,TN,Tennessee,Race_Anti-Asian,Race,6
2008,TN,Tennessee,Race_Anti-Jewish,Race,8
2008,TN,Tennessee,Race_Anti-American Indian,Race,4
2008,TX,Texas,Race_Other,Race,39
2008,TX,Texas,Race_Anti-African American,Race,125
2008,TX,Texas,Gender,Gender,81
2008,TX,Texas,Religion,Religion,18
2008,TX,Texas,Race_Anti-Jewish,Race,19
2008,TX,Texas,Race_Anti-Hispanic,Race,40
2008,TX,Texas,Race_Anti-Asian,Race,4
2008,UT,Utah,Religion,Religion,9
2008,UT,Utah,Race_Anti-Hispanic,Race,10
2008,UT,Utah,Race_Anti-Asian,Race,8
2008,UT,Utah,Gender,Gender,10
2008,UT,Utah,Race_Other,Race,12
2008,UT,Utah,Race_Anti-African American,Race,10
2008,VA,Virginia,Race_Anti-African American,Race,136
2008,VA,Virginia,Race_Other,Race,73
2008,VA,Virginia,Race_Anti-American Indian,Race,4
2008,VA,Virginia,Race_Anti-Jewish,Race,21
2008,VA,Virginia,Religion,Religion,21
2008,VA,Virginia,Disability,Disability,4
2008,VA,Virginia,Gender,Gender,36
2008,VA,Virginia,Race_Anti-Asian,Race,5
2008,VA,Virginia,Race_Anti-Hispanic,Race,11
2008,VT,Vermont,Race_Anti-African American,Race,13
2008,VT,Vermont,Gender,Gender,6
2008,VT,Vermont,Disability,Disability,4
2008,VT,Vermont,Race_Anti-Hispanic,Race,2
2008,VT,Vermont,Race_Anti-Jewish,Race,2
2008,VT,Vermont,Race_Other,Race,2
2008,WA,Washington,Race_Anti-African American,Race,132
2008,WA,Washington,Race_Anti-American Indian,Race,1
2008,WA,Washington,Race_Other,Race,67
2008,WA,Washington,Religion,Religion,13
2008,WA,Washington,Race_Anti-Jewish,Race,31
2008,WA,Washington,Gender,Gender,51
2008,WA,Washington,Race_Anti-Hispanic,Race,24
2008,WA,Washington,Race_Anti-Asian,Race,11
2008,WA,Washington,Disability,Disability,4
2008,WI,Wisconsin,Race_Other,Race,17
2008,WI,Wisconsin,Gender,Gender,21
2008,WI,Wisconsin,Race_Anti-Asian,Race,7
2008,WI,Wisconsin,Religion,Religion,8
2008,WI,Wisconsin,Race_Anti-African American,Race,39
2008,WI,Wisconsin,Race_Anti-Jewish,Race,5
2008,WI,Wisconsin,Race_Anti-Hispanic,Race,7
2008,WI,Wisconsin,Disability,Disability,2
2008,WI,Wisconsin,Race_Anti-American Indian,Race,5
2008,WV,West Virginia,Gender,Gender,14
2008,WV,West Virginia,Race_Other,Race,17
2008,WV,West Virginia,Race_Anti-African American,Race,22
2008,WV,West Virginia,Race_Anti-Jewish,Race,1
2008,WY,Wyoming,Race_Other,Race,1
2008,WY,Wyoming,Race_Anti-African American,Race,9
2008,WY,Wyoming,Religion,Religion,2
2009,AK,Alaska,Race_Anti-American Indian,Race,9
2009,AK,Alaska,Gender,Gender,2
2009,AK,Alaska,Race_Other,Race,1
2009,AL,Alabama,Race_Anti-African American,Race,6
2009,AL,Alabama,Race_Other,Race,1
2009,AL,Alabama,Gender,Gender,2
2009,AL,Alabama,Race_Anti-Jewish,Race,1
2009,AR,Arkansas,Race_Other,Race,24
2009,AR,Arkansas,Race_Anti-African American,Race,33
2009,AR,Arkansas,Religion,Religion,5
2009,AR,Arkansas,Gender,Gender,20
2009,AR,Arkansas,Race_Anti-Jewish,Race,1
2009,AR,Arkansas,Race_Anti-Hispanic,Race,8
2009,AR,Arkansas,Disability,Disability,1
2009,AR,Arkansas,Race_Anti-Asian,Race,1
2009,AR,Arkansas,Race_Anti-American Indian,Race,2
2009,AZ,Arizona,Race_Other,Race,26
2009,AZ,Arizona,Disability,Disability,1
2009,AZ,Arizona,Race_Anti-African American,Race,78
2009,AZ,Arizona,Race_Anti-Hispanic,Race,64
2009,AZ,Arizona,Race_Anti-Jewish,Race,45
2009,AZ,Arizona,Gender,Gender,54
2009,AZ,Arizona,Race_Anti-Asian,Race,8
2009,AZ,Arizona,Religion,Religion,18
2009,AZ,Arizona,Race_Anti-American Indian,Race,2
2009,CA,California,Race_Anti-Jewish,Race,166
2009,CA,California,Gender,Gender,278
2009,CA,California,Race_Other,Race,209
2009,CA,California,Race_Anti-African American,Race,475
2009,CA,California,Religion,Religion,53
2009,CA,California,Race_Anti-Hispanic,Race,109
2009,CA,California,Race_Anti-Asian,Race,29
2009,CA,California,Disability,Disability,4
2009,CA,California,Race_Anti-American Indian,Race,2
2009,CO,Colorado,Gender,Gender,38
2009,CO,Colorado,Race_Anti-African American,Race,70
2009,CO,Colorado,Race_Other,Race,66
2009,CO,Colorado,Religion,Religion,4
2009,CO,Colorado,Race_Anti-Hispanic,Race,72
2009,CO,Colorado,Race_Anti-Jewish,Race,16
2009,CO,Colorado,Race_Anti-Asian,Race,5
2009,CO,Colorado,Race_Anti-American Indian,Race,8
2009,CO,Colorado,Disability,Disability,3
2009,CT,Connecticut,Race_Anti-Jewish,Race,38
2009,CT,Connecticut,Race_Anti-Hispanic,Race,11
2009,CT,Connecticut,Race_Anti-African American,Race,94
2009,CT,Connecticut,Religion,Religion,10
2009,CT,Connecticut,Gender,Gender,34
2009,CT,Connecticut,Race_Other,Race,36
2009,CT,Connecticut,Disability,Disability,2
2009,CT,Connecticut,Race_Anti-Asian,Race,3
2009,CT,Connecticut,Race_Anti-American Indian,Race,1
2009,DC,District of Columbia,Gender,Gender,36
2009,DC,District of Columbia,Race_Anti-Hispanic,Race,2
2009,DC,District of Columbia,Race_Other,Race,2
2009,DC,District of Columbia,Race_Anti-African American,Race,2
2009,DE,Delaware,Race_Other,Race,7
2009,DE,Delaware,Race_Anti-African American,Race,19
2009,DE,Delaware,Gender,Gender,3
2009,DE,Delaware,Race_Anti-Hispanic,Race,6
2009,DE,Delaware,Race_Anti-Jewish,Race,8
2009,DE,Delaware,Religion,Religion,2
2009,DE,Delaware,Race_Anti-Asian,Race,1
2009,FL,Florida,Race_Anti-African American,Race,62
2009,FL,Florida,Gender,Gender,35
2009,FL,Florida,Race_Other,Race,21
2009,FL,Florida,Religion,Religion,5
2009,FL,Florida,Race_Anti-Hispanic,Race,10
2009,FL,Florida,Race_Anti-Jewish,Race,16
2009,FL,Florida,Race_Anti-Asian,Race,2
2009,GA,Georgia,Race_Anti-African American,Race,7
2009,GA,Georgia,Religion,Religion,1
2009,GA,Georgia,Gender,Gender,4
2009,IA,Iowa,Race_Anti-Hispanic,Race,2
2009,IA,Iowa,Race_Other,Race,8
2009,IA,Iowa,Race_Anti-African American,Race,7
2009,IA,Iowa,Gender,Gender,6
2009,ID,Idaho,Religion,Religion,6
2009,ID,Idaho,Race_Anti-African American,Race,12
2009,ID,Idaho,Gender,Gender,5
2009,ID,Idaho,Race_Other,Race,9
2009,ID,Idaho,Race_Anti-Hispanic,Race,11
2009,IL,Illinois,Race_Anti-African American,Race,89
2009,IL,Illinois,Race_Other,Race,40
2009,IL,Illinois,Race_Anti-Hispanic,Race,14
2009,IL,Illinois,Race_Anti-Jewish,Race,22
2009,IL,Illinois,Gender,Gender,32
2009,IL,Illinois,Race_Anti-Asian,Race,6
2009,IL,Illinois,Religion,Religion,1
2009,IN,Indiana,Race_Anti-Jewish,Race,6
2009,IN,Indiana,Race_Anti-African American,Race,33
2009,IN,Indiana,Gender,Gender,15
2009,IN,Indiana,Race_Other,Race,10
2009,IN,Indiana,Race_Anti-Asian,Race,3
2009,IN,Indiana,Religion,Religion,2
2009,KS,Kansas,Gender,Gender,20
2009,KS,Kansas,Race_Anti-African American,Race,58
2009,KS,Kansas,Race_Anti-Hispanic,Race,19
